path,org_class,bin_label
/content/OCT-SRGAN/data/test/NORMAL/NORMAL15_074.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_073.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD8_032.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL11_09.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_045.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME6_014.tif,DME,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD15_032.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME2_043.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_081.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD1_032.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL11_031.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME15_039.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL5_078.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD6_026.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/DME/DME15_01.tif,DME,1
/content/OCT-SRGAN/data/test/DME/DME13_056.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME8_01.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_031.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_052.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL9_05.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME11_038.tif,DME,1
/content/OCT-SRGAN/data/test/DME/DME12_034.tif,DME,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD11_029.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL5_019.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_025.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_052.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME2_072.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME8_060.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME9_09.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME5_010.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_015.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD15_025.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD10_041.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_027.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME5_03.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL4_065.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_047.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_052.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_013.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL13_024.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_050.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME7_010.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_048.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_073.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD3_036.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL5_045.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME9_016.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL5_081.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD9_012.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL15_024.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD7_049.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL11_08.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD14_011.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD2_018.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME1_071.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_064.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD3_07.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_083.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME1_073.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL15_093.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD14_014.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD9_031.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME8_027.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL3_036.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL9_069.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL13_042.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL6_033.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME4_029.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME4_048.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_011.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME4_060.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_023.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL13_092.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_010.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_080.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME7_057.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL11_049.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_087.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME1_015.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME1_061.tif,DME,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD3_023.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_035.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME7_038.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL9_028.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_062.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD10_033.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_039.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD6_05.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL6_03.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME7_033.tif,DME,1
/content/OCT-SRGAN/data/test/DME/DME15_042.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL9_085.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_041.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD5_02.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME1_05.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME2_05.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL4_082.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL6_062.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL13_041.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD4_036.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME3_043.tif,DME,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD14_042.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL4_047.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME10_03.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_064.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL5_016.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME9_059.tif,DME,1
/content/OCT-SRGAN/data/test/DME/DME13_032.tif,DME,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD9_072.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL3_075.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_032.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD13_015.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_092.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD4_030.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL4_026.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_015.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME11_033.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME9_060.tif,DME,1
/content/OCT-SRGAN/data/test/DME/DME13_034.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME2_04.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL5_012.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL13_071.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL9_013.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_035.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD11_09.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_056.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME2_041.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_013.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_055.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME14_055.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_032.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD3_011.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME9_021.tif,DME,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD15_018.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD12_01.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL5_062.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_083.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL6_068.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL7_015.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME14_041.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME3_087.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL4_083.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD5_029.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_031.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_04.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD6_015.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME6_013.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL4_086.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_016.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD10_037.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL4_03.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME2_085.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL3_045.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_018.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_088.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL9_051.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD8_034.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD7_019.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD12_031.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL9_025.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD6_018.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME1_097.tif,DME,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD13_011.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD2_08.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME8_047.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME4_033.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME5_023.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_027.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME12_06.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_065.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME14_032.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL9_094.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_037.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD11_014.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME3_034.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL3_064.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME5_015.tif,DME,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD10_01.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_09.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME11_024.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_092.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL15_029.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME5_019.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME3_079.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL9_071.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME7_04.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME4_077.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME1_023.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL15_050.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME8_07.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL5_093.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME15_056.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL4_058.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_020.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_015.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME3_012.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_051.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME1_014.tif,DME,1
/content/OCT-SRGAN/data/test/DME/DME14_010.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME2_036.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL3_05.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD3_037.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_07.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME15_010.tif,DME,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD13_09.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_074.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL5_026.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL13_023.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL5_022.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_019.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_047.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD4_035.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME8_025.tif,DME,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD10_069.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME2_064.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_030.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_06.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD12_026.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL6_088.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_046.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL3_041.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD15_011.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL13_057.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD15_037.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_016.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME14_043.tif,DME,1
/content/OCT-SRGAN/data/test/DME/DME13_02.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL15_053.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME15_013.tif,DME,1
/content/OCT-SRGAN/data/test/DME/DME13_059.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_039.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_086.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD8_013.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD7_011.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_055.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD10_022.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME6_039.tif,DME,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD11_021.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD10_014.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME3_040.tif,DME,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD9_020.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_094.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_054.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_082.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME9_015.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL11_028.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD14_044.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME9_020.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL4_028.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME5_024.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_064.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME2_038.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_094.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD9_036.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL7_029.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL13_077.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME15_038.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_02.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME3_024.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL15_030.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD1_031.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD13_016.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD12_07.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/DME/DME12_060.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL15_068.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL3_077.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME5_011.tif,DME,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD6_08.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD13_019.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME4_083.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_073.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD13_024.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME1_022.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL13_015.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME8_013.tif,DME,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD9_017.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL9_037.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_023.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD9_062.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL1_097.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME8_04.tif,DME,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD3_021.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME2_09.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_087.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD14_03.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL15_045.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD14_039.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME5_097.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_096.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME11_042.tif,DME,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD15_029.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD15_028.tif,DRUSEN,1
/content/OCT-SRGAN/data/test/DRUSEN/AMD14_031.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME3_049.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL13_048.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME3_072.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME6_067.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_031.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME14_029.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME7_021.tif,DME,1
/content/OCT-SRGAN/data/test/DME/DME12_010.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL5_035.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_060.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DME/DME15_044.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL13_02.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL6_051.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL10_087.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL3_019.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_085.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL6_034.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL3_086.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME4_03.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME5_062.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_090.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL7_054.tif,NORMAL,0
/content/OCT-SRGAN/data/test/DRUSEN/AMD11_030.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD6_035.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME3_091.tif,DME,1
/content/OCT-SRGAN/data/test/DME/DME12_058.tif,DME,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD6_012.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD6_03.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL2_039.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD10_040.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME5_088.tif,DME,1
/content/OCT-SRGAN/data/test/DME/DME11_012.tif,DME,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD1_022.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME1_042.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL4_019.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL14_072.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME3_011.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_027.tif,NORMAL,0
/content/OCT-SRGAN/data/train/NORMAL/NORMAL9_08.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD9_026.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD6_022.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DME/DME3_075.tif,DME,1
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_033.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL15_025.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL12_071.tif,NORMAL,0
/content/OCT-SRGAN/data/test/NORMAL/NORMAL15_084.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DME/DME1_019.tif,DME,1
/content/OCT-SRGAN/data/train/DME/DME4_05.tif,DME,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_069.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD1_025.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD1_014.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/NORMAL/NORMAL8_021.tif,NORMAL,0
/content/OCT-SRGAN/data/train/DRUSEN/AMD2_043.tif,DRUSEN,1
/content/OCT-SRGAN/data/train/DRUSEN/AMD8_026.tif,DRUSEN,1
